created_at,customer_id,customer_gmv,customer_category,customer_group
2023-12-09,1008,36,hobby,10
2023-12-09,1010,100,home,10
2023-12-09,1012,16,books,50+
2023-12-09,1014,12,home,5
2023-12-09,1015,20,books,10
2023-12-09,1031,92,books,50+
2023-12-09,1036,8,hobby,25
2023-12-09,1037,60,hobby,25
2023-12-09,1039,64,food,25
2023-12-09,1041,20,hobby,25
2023-12-09,1052,124,books,50+
2023-12-09,1054,88,home,5
2023-12-09,1055,68,food,50+
2023-12-09,1057,64,food,25
2023-12-09,1060,40,books,50
2023-12-09,1061,32,books,10
2023-12-09,1067,36,food,5
2023-12-09,1070,48,food,50
2023-12-09,1072,20,food,25
2023-12-09,1074,96,home,5
2023-12-09,1077,100,food,10
2023-12-09,1085,60,home,50+
2023-12-09,1086,52,home,5
2023-12-09,1103,36,books,10
2023-12-09,1104,84,food,50
2023-12-09,1107,56,home,10
2023-12-09,1112,16,books,50
2023-12-09,1114,12,food,50+
2023-12-09,1115,48,hobby,5
2023-12-09,1119,24,food,50+
2023-12-09,1124,68,home,10
2023-12-09,1145,44,hobby,50
2023-12-09,1146,100,hobby,25
2023-12-09,1150,8,hobby,10
2023-12-09,1168,68,books,50
2023-12-09,1187,24,home,50
2023-12-09,1190,32,home,50
2023-12-09,1199,28,hobby,5
2023-12-09,1209,88,books,25
2023-12-09,1224,32,home,10
2023-12-09,1242,16,books,5
2023-12-09,1253,32,hobby,50
2023-12-09,1255,116,home,5
2023-12-09,1257,56,food,5
2023-12-09,1258,12,hobby,50+
2023-12-09,1260,36,home,5
2023-12-09,1278,100,food,25
2023-12-10,2,16,food,10
2023-12-10,3,60,home,10
2023-12-10,5,104,books,50+
2023-12-10,6,80,books,50
2023-12-10,8,64,books,50
2023-12-10,10,28,home,50
2023-12-10,13,56,hobby,50
2023-12-10,14,60,books,25
2023-12-10,15,56,books,50+
2023-12-10,17,40,hobby,5
2023-12-10,18,48,hobby,50
2023-12-10,20,112,home,50+
2023-12-10,21,28,food,10
2023-12-10,22,72,hobby,50+
2023-12-10,26,64,home,50+
2023-12-10,31,28,hobby,50
2023-12-10,37,72,books,50+
2023-12-10,39,92,food,50+
2023-12-10,43,124,books,10
2023-12-10,46,60,hobby,50
2023-12-10,49,100,home,5
2023-12-10,54,76,books,50+
2023-12-10,59,88,books,50+
2023-12-10,60,56,home,50
2023-12-10,62,32,books,50+
2023-12-10,63,32,books,25
2023-12-10,64,80,hobby,25
2023-12-10,66,36,home,50
2023-12-10,72,48,books,25
2023-12-10,75,36,home,10
2023-12-10,78,72,hobby,50
2023-12-10,81,72,hobby,10
2023-12-10,84,96,food,5
2023-12-10,85,80,hobby,10
2023-12-10,86,124,books,5
2023-12-10,95,56,hobby,5
2023-12-10,98,124,books,5
2023-12-10,100,116,books,50+
2023-12-10,105,36,food,50+
2023-12-10,108,76,food,50
2023-12-10,113,120,hobby,50+
2023-12-10,121,144,food,50+
2023-12-10,123,96,hobby,50
2023-12-10,129,4,food,50+
2023-12-10,139,36,hobby,10
2023-12-10,141,76,hobby,50
2023-12-10,142,20,food,5
2023-12-10,143,48,food,10
2023-12-10,144,164,hobby,50
2023-12-10,145,64,home,50+
2023-12-10,146,44,food,5
2023-12-10,151,8,home,25
2023-12-10,156,68,hobby,50
2023-12-10,157,72,home,50+
2023-12-10,160,72,home,25
2023-12-10,163,80,home,10
2023-12-10,166,120,hobby,10
2023-12-10,168,132,books,10
2023-12-10,177,44,books,50+
2023-12-10,183,80,hobby,50+
2023-12-10,187,52,home,5
2023-12-10,188,88,food,50
2023-12-10,190,92,hobby,50+
2023-12-10,191,36,hobby,5
2023-12-10,193,84,food,10
2023-12-10,198,92,hobby,50
2023-12-10,213,56,hobby,50+
2023-12-10,214,68,hobby,10
2023-12-10,220,44,hobby,25
2023-12-10,222,64,hobby,50+
2023-12-10,226,36,hobby,10
2023-12-10,229,32,food,50
2023-12-10,230,104,hobby,5
2023-12-10,239,44,food,50+
2023-12-10,241,36,home,10
2023-12-10,247,56,home,5
2023-12-10,253,60,books,50
2023-12-10,255,40,food,50
2023-12-10,257,16,hobby,5
2023-12-10,259,72,food,50
2023-12-10,260,136,food,10
2023-12-10,264,84,home,25
2023-12-10,268,120,books,50+
2023-12-10,270,128,home,25
2023-12-10,272,56,home,50+
2023-12-10,273,40,hobby,25
2023-12-10,274,72,hobby,10
2023-12-10,275,4,home,10
2023-12-10,276,24,books,50
2023-12-10,277,60,hobby,50+
2023-12-10,279,64,food,50
2023-12-10,286,4,hobby,5
2023-12-10,288,40,food,5
2023-12-10,292,80,books,5
2023-12-10,293,12,hobby,10
2023-12-10,296,84,food,25
2023-12-10,298,16,home,50
2023-12-10,299,36,books,10
2023-12-10,300,32,food,5
2023-12-10,301,32,food,25
2023-12-10,302,52,hobby,50
2023-12-10,303,48,food,25
2023-12-10,304,44,hobby,50
2023-12-10,305,92,food,10
2023-12-10,309,60,home,5
2023-12-10,310,4,food,10
2023-12-10,315,20,food,25
2023-12-10,318,92,books,50
2023-12-10,322,124,home,10
2023-12-10,323,72,food,50+
2023-12-10,328,64,food,25
2023-12-10,329,16,books,25
2023-12-10,332,24,home,10
2023-12-10,334,60,home,50
2023-12-10,335,84,hobby,5
2023-12-10,336,72,food,50
2023-12-10,338,24,home,10
2023-12-10,339,48,home,50
2023-12-10,345,52,home,50
2023-12-10,346,56,hobby,5
2023-12-10,348,36,food,50
2023-12-10,349,36,hobby,50
2023-12-10,350,100,food,50+
2023-12-10,351,104,food,10
2023-12-10,354,64,hobby,10
2023-12-10,355,52,hobby,50+
2023-12-10,356,16,books,25
2023-12-10,360,28,books,50+
2023-12-10,364,112,food,50
2023-12-10,366,184,food,25
2023-12-10,367,60,food,5
2023-12-10,369,72,home,5
2023-12-10,372,60,hobby,50+
2023-12-10,373,128,books,50+
2023-12-10,376,44,books,50+
2023-12-10,386,144,hobby,50
2023-12-10,392,32,hobby,50+
2023-12-10,393,84,food,10
2023-12-10,396,80,books,10
2023-12-10,397,92,books,50
2023-12-10,399,36,home,50
2023-12-10,400,12,books,5
2023-12-10,401,108,books,50+
2023-12-10,404,32,home,50+
2023-12-10,406,64,books,50
2023-12-10,407,44,hobby,25
2023-12-10,408,16,hobby,25
2023-12-10,416,40,home,50+
2023-12-10,418,80,books,10
2023-12-10,419,92,books,10
2023-12-10,422,92,hobby,50+
2023-12-10,425,48,books,50
2023-12-10,427,48,books,50
2023-12-10,434,32,food,10
2023-12-10,436,40,food,10
2023-12-10,439,116,home,5
2023-12-10,443,68,books,10
2023-12-10,445,20,food,50
2023-12-10,447,152,home,50
2023-12-10,448,36,home,10
2023-12-10,450,24,home,5
2023-12-10,451,56,books,50
2023-12-10,452,64,food,25
2023-12-10,454,80,home,50+
2023-12-10,455,20,books,50
2023-12-10,462,32,home,10
2023-12-10,463,88,home,5
2023-12-10,464,36,home,10
2023-12-10,468,60,home,50+
2023-12-10,470,92,home,10
2023-12-10,471,20,food,50
2023-12-10,479,124,home,5
2023-12-10,483,96,home,5
2023-12-10,486,76,hobby,25
2023-12-10,488,28,books,5
2023-12-10,489,24,food,50
2023-12-10,490,16,books,5
2023-12-10,492,56,books,50
2023-12-10,493,40,home,10
2023-12-10,495,52,books,50
2023-12-10,502,24,hobby,10
2023-12-10,504,68,books,50
2023-12-10,505,84,hobby,25
2023-12-10,507,12,books,5
2023-12-10,513,72,home,10
2023-12-10,515,72,home,50+
2023-12-10,521,40,hobby,50
2023-12-10,522,40,hobby,25
2023-12-10,526,132,hobby,50
2023-12-10,527,64,books,25
2023-12-10,533,48,books,10
2023-12-10,538,16,hobby,5
2023-12-10,539,76,books,50+
2023-12-10,542,120,food,5
2023-12-10,543,40,books,10
2023-12-10,548,52,home,10
2023-12-10,550,56,hobby,25
2023-12-10,551,24,books,5
2023-12-10,553,56,hobby,50
2023-12-10,555,228,hobby,5
2023-12-10,561,48,home,50+
2023-12-10,565,96,hobby,50
2023-12-10,568,8,home,5
2023-12-10,574,48,home,50+
2023-12-10,575,36,food,50+
2023-12-10,576,80,food,5
2023-12-10,577,20,hobby,50+
2023-12-10,579,100,home,50
2023-12-10,581,96,hobby,50
2023-12-10,583,80,food,10
2023-12-10,584,28,home,50
2023-12-10,585,156,hobby,50+
2023-12-10,587,160,home,25
2023-12-10,591,220,books,5
2023-12-10,594,24,hobby,50+
2023-12-10,595,96,books,50
2023-12-10,596,44,books,50+
2023-12-10,597,20,food,50
2023-12-10,599,76,books,25
2023-12-10,602,16,home,5
2023-12-10,603,80,books,25
2023-12-10,605,40,food,50+
2023-12-10,607,80,books,50
2023-12-10,608,104,food,50+
2023-12-10,613,80,food,10
2023-12-10,617,64,food,50+
2023-12-10,618,160,books,10
2023-12-10,619,60,home,5
2023-12-10,622,40,hobby,10
2023-12-10,623,52,home,25
2023-12-10,625,104,food,50
2023-12-10,627,96,food,50
2023-12-10,631,8,hobby,50+
2023-12-10,632,128,home,50+
2023-12-10,637,32,books,5
2023-12-10,639,4,home,25
2023-12-10,640,24,food,25
2023-12-10,641,52,books,25
2023-12-10,642,64,hobby,50+
2023-12-10,644,32,hobby,50
2023-12-10,645,28,food,50+
2023-12-10,646,60,food,50
2023-12-10,647,48,food,10
2023-12-10,653,48,food,50
2023-12-10,659,28,food,50
2023-12-10,663,84,hobby,5
2023-12-10,669,52,home,5
2023-12-10,670,56,hobby,5
2023-12-10,673,176,hobby,50
2023-12-10,674,96,food,5
2023-12-10,675,88,books,50
2023-12-10,679,60,books,10
2023-12-10,682,56,food,25
2023-12-10,684,52,home,50
2023-12-10,685,52,books,10
2023-12-10,698,16,hobby,50
2023-12-10,700,136,home,50+
2023-12-10,706,56,hobby,25
2023-12-10,711,36,home,10
2023-12-10,713,48,books,5
2023-12-10,715,16,home,10
2023-12-10,716,60,books,25
2023-12-10,721,64,books,10
2023-12-10,722,12,home,25
2023-12-10,727,36,hobby,50
2023-12-10,731,40,food,5
2023-12-10,732,132,home,5
2023-12-10,734,24,food,10
2023-12-10,741,112,books,10
2023-12-10,742,52,home,5
2023-12-10,745,28,hobby,50
2023-12-10,748,36,hobby,50
2023-12-10,750,60,food,10
2023-12-10,751,60,food,5
2023-12-10,753,72,hobby,50+
2023-12-10,754,40,hobby,50+
2023-12-10,755,44,home,5
2023-12-10,756,80,home,5
2023-12-10,757,52,home,50+
2023-12-10,758,36,hobby,5
2023-12-10,765,60,hobby,5
2023-12-10,769,60,food,50
2023-12-10,770,100,food,50+
2023-12-10,778,52,food,50+
2023-12-10,779,124,books,50
2023-12-10,782,84,food,50
2023-12-10,784,72,books,25
2023-12-10,788,40,home,5
2023-12-10,789,36,food,50
2023-12-10,793,32,hobby,5
2023-12-10,798,20,hobby,5
2023-12-10,802,96,hobby,50
2023-12-10,803,40,food,10
2023-12-10,804,16,books,50
2023-12-10,805,100,food,50
2023-12-10,808,32,home,25
2023-12-10,812,92,books,50+
2023-12-10,813,32,home,5
2023-12-10,814,72,home,25
2023-12-10,817,60,hobby,50+
2023-12-10,819,24,hobby,25
2023-12-10,821,52,food,5
2023-12-10,822,20,home,10
2023-12-10,831,20,books,50+
2023-12-10,833,64,hobby,50
2023-12-10,835,28,food,10
2023-12-10,836,64,books,50
2023-12-10,838,8,food,50+
2023-12-10,839,84,books,50
2023-12-10,841,68,hobby,5
2023-12-10,843,52,food,5
2023-12-10,844,36,hobby,25
2023-12-10,845,104,home,25
2023-12-10,847,8,food,50+
2023-12-10,849,32,home,10
2023-12-10,854,140,home,10
2023-12-10,855,28,hobby,25
2023-12-10,856,36,home,5
2023-12-10,857,80,food,10
2023-12-10,858,64,home,10
2023-12-10,860,20,hobby,50
2023-12-10,861,28,books,50+
2023-12-10,862,112,food,10
2023-12-10,865,68,food,50
2023-12-10,871,60,home,25
2023-12-10,872,88,hobby,5
2023-12-10,873,4,books,10
2023-12-10,875,28,food,5
2023-12-10,876,56,food,10
2023-12-10,878,4,food,50+
2023-12-10,880,48,home,50+
2023-12-10,882,88,food,5
2023-12-10,883,76,hobby,50
2023-12-10,885,12,hobby,50+
2023-12-10,886,32,hobby,10
2023-12-10,892,16,hobby,50
2023-12-10,895,96,food,50+
2023-12-10,900,8,home,25
2023-12-10,907,48,home,50+
2023-12-10,916,152,hobby,50+
2023-12-10,918,4,food,50
2023-12-10,920,56,home,50
2023-12-10,922,32,hobby,50
2023-12-10,926,56,books,10
2023-12-10,927,36,home,25
2023-12-10,932,60,food,50+
2023-12-10,933,44,books,25
2023-12-10,934,80,books,25
2023-12-10,935,44,books,50
2023-12-10,938,68,hobby,10
2023-12-10,939,92,food,5
2023-12-10,940,72,hobby,5
2023-12-10,941,44,food,50+
2023-12-10,942,8,home,50
2023-12-10,944,36,home,10
2023-12-10,952,8,hobby,25
2023-12-10,955,116,books,5
2023-12-10,956,36,hobby,5
2023-12-10,958,84,home,5
2023-12-10,959,124,food,5
2023-12-10,962,52,hobby,50
2023-12-10,963,92,books,10
2023-12-10,964,92,home,10
2023-12-10,981,28,hobby,5
2023-12-10,982,24,hobby,5
2023-12-10,986,44,hobby,10
2023-12-10,988,28,hobby,10
2023-12-10,993,12,hobby,50+
2023-12-10,994,56,food,50+
2023-12-10,996,144,books,25
2023-12-10,997,72,books,50+
2023-12-10,1003,104,books,25
2023-12-10,1006,32,food,50
2023-12-10,1008,36,books,5
2023-12-10,1010,100,home,10
2023-12-10,1012,16,home,50+
2023-12-10,1014,12,food,25
2023-12-10,1015,20,books,50
2023-12-10,1031,92,books,25
2023-12-10,1036,8,food,5
2023-12-10,1037,60,hobby,5
2023-12-10,1039,64,home,5
2023-12-10,1041,20,food,10
2023-12-10,1052,124,food,5
2023-12-10,1054,88,food,50+
2023-12-10,1055,68,food,50+
2023-12-10,1057,64,books,25
2023-12-10,1060,40,hobby,25
2023-12-10,1061,32,home,50
2023-12-10,1067,36,hobby,5
2023-12-10,1070,48,hobby,25
2023-12-10,1072,20,food,50+
2023-12-10,1074,96,hobby,10
2023-12-10,1077,100,food,50
2023-12-10,1085,60,home,10
2023-12-10,1086,52,food,50+
2023-12-10,1103,36,food,50+
2023-12-10,1104,84,home,50+
2023-12-10,1107,56,food,10
2023-12-10,1112,16,books,50+
2023-12-10,1114,12,home,50+
2023-12-10,1115,48,food,50
2023-12-10,1119,24,books,50+
2023-12-10,1124,68,books,50
2023-12-10,1145,44,home,5
2023-12-10,1146,100,books,25
2023-12-10,1150,8,food,25
2023-12-10,1168,68,home,25
2023-12-10,1187,24,books,10
2023-12-10,1190,32,books,5
2023-12-10,1199,28,books,5
2023-12-10,1209,88,books,10
2023-12-10,1224,32,food,25
2023-12-10,1242,16,books,50
2023-12-10,1251,72,food,5
2023-12-10,1253,32,hobby,10
2023-12-10,1255,116,home,50
2023-12-10,1257,56,books,25
2023-12-10,1258,12,food,50+
2023-12-10,1260,36,hobby,50+
2023-12-10,1278,100,home,5
2023-12-10,1280,28,home,5
2023-12-11,2,16,food,50
2023-12-11,3,60,food,5
2023-12-11,5,104,books,5
2023-12-11,6,80,hobby,25
2023-12-11,8,64,hobby,10
2023-12-11,10,28,food,10
2023-12-11,13,56,hobby,25
2023-12-11,14,60,books,25
2023-12-11,15,56,food,50
2023-12-11,17,40,home,5
2023-12-11,18,48,hobby,5
2023-12-11,20,112,books,50
2023-12-11,21,28,food,25
2023-12-11,22,72,hobby,10
2023-12-11,23,56,books,50
2023-12-11,26,64,hobby,50+
2023-12-11,31,28,home,50+
2023-12-11,37,72,hobby,5
2023-12-11,39,92,home,10
2023-12-11,43,124,books,50+
2023-12-11,46,60,home,50
2023-12-11,49,100,food,50
2023-12-11,54,76,books,50+
2023-12-11,59,88,books,25
2023-12-11,60,56,home,10
2023-12-11,62,32,hobby,25
2023-12-11,63,32,books,5
2023-12-11,64,80,food,25
2023-12-11,66,36,hobby,10
2023-12-11,72,48,food,50+
2023-12-11,75,36,books,25
2023-12-11,78,72,books,5
2023-12-11,81,72,hobby,50
2023-12-11,84,96,hobby,10
2023-12-11,85,80,home,5
2023-12-11,86,124,home,5
2023-12-11,95,56,hobby,5
2023-12-11,98,124,food,5
2023-12-11,100,116,food,50
2023-12-11,105,64,books,25
2023-12-11,108,76,hobby,5
2023-12-11,111,28,food,5
2023-12-11,113,120,food,5
2023-12-11,121,144,books,5
2023-12-11,123,96,home,50+
2023-12-11,129,4,food,50+
2023-12-11,137,84,food,50+
2023-12-11,139,36,books,50+
2023-12-11,141,76,books,50
2023-12-11,142,20,books,10
2023-12-11,143,48,food,25
2023-12-11,144,164,home,25
2023-12-11,145,64,books,50
2023-12-11,146,44,hobby,25
2023-12-11,151,8,home,50
2023-12-11,156,68,food,25
2023-12-11,157,72,books,50
2023-12-11,160,72,home,50+
2023-12-11,163,80,hobby,25
2023-12-11,166,120,home,25
2023-12-11,168,132,books,50+
2023-12-11,177,44,books,5
2023-12-11,183,80,food,5
2023-12-11,187,52,books,50
2023-12-11,188,88,home,50+
2023-12-11,190,92,food,5
2023-12-11,191,36,home,50+
2023-12-11,193,84,home,50+
2023-12-11,198,92,food,50
2023-12-11,213,56,hobby,10
2023-12-11,214,68,books,5
2023-12-11,220,44,home,25
2023-12-11,222,64,food,5
2023-12-11,226,36,books,5
2023-12-11,229,32,food,50
2023-12-11,230,104,home,50
2023-12-11,239,44,hobby,50
2023-12-11,241,36,food,5
2023-12-11,247,56,food,25
2023-12-11,253,60,food,50+
2023-12-11,255,40,hobby,50
2023-12-11,257,16,hobby,10
2023-12-11,259,72,food,50
2023-12-11,260,136,hobby,10
2023-12-11,264,84,hobby,10
2023-12-11,268,120,books,25
2023-12-11,270,128,food,50+
2023-12-11,272,56,home,5
2023-12-11,273,40,home,5
2023-12-11,274,72,food,50
2023-12-11,275,4,food,10
2023-12-11,276,24,home,25
2023-12-11,277,88,hobby,50+
2023-12-11,279,64,hobby,50
2023-12-11,286,4,books,50
2023-12-11,288,40,books,5
2023-12-11,292,80,home,10
2023-12-11,293,12,home,50
2023-12-11,296,84,home,25
2023-12-11,298,16,food,50+
2023-12-11,299,36,home,10
2023-12-11,300,32,food,10
2023-12-11,301,32,home,5
2023-12-11,302,52,home,25
2023-12-11,303,48,home,10
2023-12-11,304,44,food,50+
2023-12-11,305,92,books,10
2023-12-11,309,60,hobby,25
2023-12-11,310,4,hobby,10
2023-12-11,315,20,hobby,50
2023-12-11,318,92,books,10
2023-12-11,322,124,hobby,5
2023-12-11,323,72,hobby,5
2023-12-11,328,64,home,25
2023-12-11,329,16,hobby,50+
2023-12-11,332,24,hobby,10
2023-12-11,334,60,food,5
2023-12-11,335,84,books,50
2023-12-11,336,72,books,50
2023-12-11,338,24,hobby,50
2023-12-11,339,48,hobby,25
2023-12-11,345,52,food,10
2023-12-11,346,56,hobby,10
2023-12-11,348,36,food,50+
2023-12-11,349,36,hobby,25
2023-12-11,350,100,home,50
2023-12-11,351,104,hobby,25
2023-12-11,354,64,books,10
2023-12-11,355,52,hobby,25
2023-12-11,356,16,food,50
2023-12-11,360,28,hobby,10
2023-12-11,364,112,food,10
2023-12-11,366,184,home,10
2023-12-11,367,60,food,10
2023-12-11,368,44,hobby,10
2023-12-11,369,72,books,10
2023-12-11,372,60,food,25
2023-12-11,373,128,food,50
2023-12-11,376,44,home,10
2023-12-11,386,144,home,5
2023-12-11,392,32,books,50
2023-12-11,393,84,hobby,5
2023-12-11,396,80,books,50
2023-12-11,397,92,hobby,50
2023-12-11,399,36,food,50
2023-12-11,400,12,food,50+
2023-12-11,401,108,hobby,5
2023-12-11,404,32,food,50+
2023-12-11,406,64,food,10
2023-12-11,407,44,books,50+
2023-12-11,408,16,books,50
2023-12-11,416,40,books,50+
2023-12-11,418,80,food,25
2023-12-11,419,92,hobby,50+
2023-12-11,422,92,hobby,50+
2023-12-11,425,48,home,5
2023-12-11,427,48,books,10
2023-12-11,434,32,books,50
2023-12-11,436,40,food,25
2023-12-11,439,116,food,10
2023-12-11,443,68,books,10
2023-12-11,445,20,books,50
2023-12-11,447,152,hobby,10
2023-12-11,448,36,books,50
2023-12-11,450,24,books,25
2023-12-11,451,56,food,5
2023-12-11,452,64,food,5
2023-12-11,454,80,food,5
2023-12-11,455,28,home,10
2023-12-11,462,32,books,50+
2023-12-11,463,88,hobby,50+
2023-12-11,464,36,books,50+
2023-12-11,468,60,books,25
2023-12-11,470,92,hobby,25
2023-12-11,471,20,home,25
2023-12-11,479,124,hobby,10
2023-12-11,483,96,books,5
2023-12-11,486,76,home,50+
2023-12-11,488,28,hobby,5
2023-12-11,489,24,books,25
2023-12-11,490,16,books,5
2023-12-11,492,56,hobby,10
2023-12-11,493,40,food,5
2023-12-11,495,52,home,50+
2023-12-11,502,24,hobby,25
2023-12-11,504,104,home,50+
2023-12-11,505,84,home,5
2023-12-11,507,12,books,10
2023-12-11,513,72,books,5
2023-12-11,515,72,hobby,50
2023-12-11,521,40,hobby,10
2023-12-11,522,40,books,50
2023-12-11,526,132,food,10
2023-12-11,527,64,home,50
2023-12-11,533,48,home,50+
2023-12-11,538,16,hobby,50
2023-12-11,539,76,books,50
2023-12-11,542,120,hobby,50
2023-12-11,543,40,books,50
2023-12-11,548,52,hobby,50
2023-12-11,550,56,home,5
2023-12-11,551,24,hobby,5
2023-12-11,553,56,food,50
2023-12-11,555,228,home,10
2023-12-11,561,48,home,10
2023-12-11,565,96,home,50
2023-12-11,568,8,hobby,50
2023-12-11,574,48,books,50
2023-12-11,575,36,books,5
2023-12-11,576,80,hobby,5
2023-12-11,577,20,home,50+
2023-12-11,579,100,hobby,25
2023-12-11,581,96,food,50
2023-12-11,583,80,food,50
2023-12-11,584,28,home,25
2023-12-11,585,156,hobby,50+
2023-12-11,587,160,books,5
2023-12-11,591,220,hobby,5
2023-12-11,594,24,food,5
2023-12-11,595,96,hobby,25
2023-12-11,596,44,food,50+
2023-12-11,597,20,books,25
2023-12-11,599,76,hobby,5
2023-12-11,601,92,food,5
2023-12-11,602,16,hobby,50+
2023-12-11,603,80,home,25
2023-12-11,605,40,hobby,5
2023-12-11,607,80,hobby,50+
2023-12-11,608,104,food,10
2023-12-11,613,80,home,10
2023-12-11,617,64,hobby,50
2023-12-11,618,160,home,25
2023-12-11,619,60,home,50+
2023-12-11,622,40,books,10
2023-12-11,623,52,books,5
2023-12-11,625,104,food,25
2023-12-11,627,96,hobby,50+
2023-12-11,631,8,books,50
2023-12-11,632,128,books,25
2023-12-11,637,32,home,25
2023-12-11,639,4,food,10
2023-12-11,640,24,books,10
2023-12-11,641,52,books,25
2023-12-11,642,64,hobby,50+
2023-12-11,644,32,home,25
2023-12-11,645,28,books,50+
2023-12-11,646,60,books,5
2023-12-11,647,48,books,25
2023-12-11,653,48,books,10
2023-12-11,659,28,home,10
2023-12-11,663,84,home,50
2023-12-11,669,52,hobby,50+
2023-12-11,670,56,books,50+
2023-12-11,673,176,home,25
2023-12-11,674,96,food,5
2023-12-11,675,88,hobby,10
2023-12-11,679,60,food,50
2023-12-11,682,56,books,50
2023-12-11,684,52,food,5
2023-12-11,685,52,home,25
2023-12-11,698,16,hobby,50+
2023-12-11,700,136,food,5
2023-12-11,706,56,home,25
2023-12-11,711,36,hobby,5
2023-12-11,713,48,books,5
2023-12-11,715,16,food,10
2023-12-11,716,60,food,10
2023-12-11,721,64,home,50+
2023-12-11,722,12,hobby,50
2023-12-11,727,36,home,5
2023-12-11,731,40,hobby,50
2023-12-11,732,132,food,50
2023-12-11,734,24,hobby,10
2023-12-11,741,112,books,50
2023-12-11,742,52,food,5
2023-12-11,745,28,books,25
2023-12-11,748,36,food,50+
2023-12-11,750,60,food,10
2023-12-11,751,60,books,25
2023-12-11,753,72,books,5
2023-12-11,754,40,home,50+
2023-12-11,755,44,books,50
2023-12-11,756,80,hobby,5
2023-12-11,757,52,home,5
2023-12-11,758,36,books,50+
2023-12-11,765,60,food,5
2023-12-11,769,60,hobby,50
2023-12-11,770,100,home,5
2023-12-11,778,52,food,50
2023-12-11,779,124,home,5
2023-12-11,782,84,books,50
2023-12-11,784,72,hobby,50+
2023-12-11,788,40,food,50
2023-12-11,789,36,hobby,50+
2023-12-11,793,32,books,10
2023-12-11,798,20,books,5
2023-12-11,799,32,food,50
2023-12-11,802,96,home,25
2023-12-11,803,40,food,10
2023-12-11,804,16,books,50
2023-12-11,805,100,home,50+
2023-12-11,808,32,hobby,5
2023-12-11,812,92,hobby,50
2023-12-11,813,32,hobby,50
2023-12-11,814,72,books,50
2023-12-11,817,60,home,10
2023-12-11,819,24,food,10
2023-12-11,821,52,books,50
2023-12-11,822,20,books,5
2023-12-11,831,20,food,10
2023-12-11,833,64,hobby,50
2023-12-11,835,28,hobby,10
2023-12-11,836,64,hobby,10
2023-12-11,838,8,hobby,50+
2023-12-11,839,84,hobby,10
2023-12-11,841,68,food,50
2023-12-11,843,52,books,10
2023-12-11,844,36,food,50+
2023-12-11,845,104,food,50
2023-12-11,847,8,food,50+
2023-12-11,849,32,food,50+
2023-12-11,854,140,books,10
2023-12-11,855,28,food,25
2023-12-11,856,36,hobby,50+
2023-12-11,857,80,food,50
2023-12-11,858,64,home,5
2023-12-11,860,20,food,25
2023-12-11,861,28,books,25
2023-12-11,862,112,home,50+
2023-12-11,865,68,food,5
2023-12-11,871,60,books,50+
2023-12-11,872,88,food,5
2023-12-11,873,4,home,25
2023-12-11,875,28,hobby,25
2023-12-11,876,56,books,5
2023-12-11,878,4,home,50
2023-12-11,880,48,home,25
2023-12-11,882,88,home,50+
2023-12-11,883,76,home,25
2023-12-11,885,12,home,50
2023-12-11,886,32,home,50+
2023-12-11,892,16,hobby,5
2023-12-11,895,96,food,5
2023-12-11,900,8,food,25
2023-12-11,907,48,hobby,25
2023-12-11,916,152,home,10
2023-12-11,918,4,books,50
2023-12-11,920,56,food,50+
2023-12-11,922,32,home,5
2023-12-11,926,56,home,10
2023-12-11,927,36,home,5
2023-12-11,932,60,hobby,50
2023-12-11,933,44,food,5
2023-12-11,934,80,books,10
2023-12-11,935,44,hobby,5
2023-12-11,938,68,food,10
2023-12-11,939,92,home,25
2023-12-11,940,72,books,50
2023-12-11,941,44,home,5
2023-12-11,942,8,home,25
2023-12-11,944,36,books,50
2023-12-11,952,8,hobby,50
2023-12-11,955,116,home,5
2023-12-11,956,36,books,50+
2023-12-11,958,84,home,50+
2023-12-11,959,124,home,10
2023-12-11,962,52,hobby,5
2023-12-11,963,92,hobby,25
2023-12-11,964,92,home,50+
2023-12-11,981,28,hobby,5
2023-12-11,982,24,hobby,25
2023-12-11,986,44,books,50
2023-12-11,987,72,hobby,5
2023-12-11,988,28,hobby,50
2023-12-11,993,12,home,25
2023-12-11,994,56,home,25
2023-12-11,996,144,hobby,50+
2023-12-11,997,72,books,50+
2023-12-11,1003,104,home,10
2023-12-11,1006,32,home,50+
2023-12-11,1008,36,food,50
2023-12-11,1010,100,hobby,5
2023-12-11,1012,16,hobby,50+
2023-12-11,1014,12,food,10
2023-12-11,1015,20,books,10
2023-12-11,1031,152,food,50
2023-12-11,1036,8,food,50
2023-12-11,1037,60,hobby,5
2023-12-11,1039,64,home,50
2023-12-11,1041,20,food,50
2023-12-11,1052,124,books,50
2023-12-11,1054,88,books,10
2023-12-11,1055,68,hobby,50+
2023-12-11,1057,64,food,50
2023-12-11,1060,40,food,50
2023-12-11,1061,32,books,50+
2023-12-11,1067,36,home,25
2023-12-11,1070,48,food,50
2023-12-11,1072,20,home,5
2023-12-11,1074,96,food,10
2023-12-11,1077,100,home,10
2023-12-11,1085,60,food,5
2023-12-11,1086,52,books,10
2023-12-11,1089,52,hobby,10
2023-12-11,1092,36,food,50+
2023-12-11,1103,36,home,5
2023-12-11,1104,84,books,5
2023-12-11,1107,56,home,10
2023-12-11,1112,16,books,5
2023-12-11,1114,12,food,10
2023-12-11,1115,48,food,10
